left_column,right_column,overlap_rows,pearson_r,spearman_rho,abs_pearson_r,exact_equal_on_overlap,max_abs_diff,mean_abs_diff
TD_Words_Time,DSS_tbl_score,352,0.235762,0.233486,0.235762,0,14.486000,6.994963
irr-3S,words/turns,360,0.234908,0.145696,0.234908,0,325.750000,73.233097
FREQ_tokens,DSS_tbl_WHQ,360,0.234826,0.277918,0.234826,0,1705.000000,610.369444
mor_Words,DSS_tbl_WHQ,360,0.234826,0.277918,0.234826,0,1705.000000,610.369444
#words,DSS_tbl_WHQ,360,0.234328,0.275827,0.234328,0,1657.000000,593.777778
DSS_tbl_MV,DSS_tbl_SV,360,0.234132,0.285133,0.234132,0,185.000000,90.750000
words/utterances,DSS_tbl_PP,360,0.233730,0.162236,0.233730,0,162.851000,69.884489
det:art,*-3S,360,0.233676,0.262202,0.233676,0,179.000000,67.172222
retracing,*-POSS,360,0.233595,0.208469,0.233595,0,61.000000,13.116667
on,c-aux,360,0.233390,0.133393,0.233390,0,39.000000,5.052778
utterances/turns,DSS_tbl_CNJ,360,0.232353,0.276024,0.232353,0,341.714000,106.669103
u-aux,DSS_tbl_MV,360,0.231998,0.282562,0.231998,0,183.000000,112.055556
*-PAST,Age_Month_approx,359,0.231939,0.185327,0.231939,0,117.400000,72.869359
MLU50_Morphemes,u-cop,360,0.231276,0.256989,0.231276,0,35.700000,5.375056
u-aux,words/turns,360,0.231225,0.257428,0.231225,0,311.750000,65.008475
TD_Words,DSS_tbl_WHQ,360,0.230654,0.267676,0.230654,0,1860.000000,640.597222
Verbs_Utt,on,360,0.230472,0.277712,0.230472,0,16.604000,2.744483
Total_Utts,IPSyn_Total,351,0.230242,0.281922,0.230242,0,148.000000,32.002849
DSS,det:art,341,0.229749,0.234633,0.229749,0,169.020000,70.533255
c-aux,#words,360,0.229714,0.178675,0.229714,0,1684.000000,593.300000
TD_Words,c-aux,360,0.229397,0.184097,0.229397,0,1887.000000,640.119444
Total_non_zero_mors,DSS_tbl_SV,360,0.229380,0.175985,0.229380,0,106.000000,21.022222
on,DSS_tbl_CNJ,360,0.229217,0.273505,0.229217,0,350.000000,113.811111
#turns,DSS_tbl_score,360,-0.228631,-0.216042,0.228631,0,94.180000,6.660361
NDW_100,TD_Time_(secs),360,0.228437,0.197595,0.228437,0,668.000000,224.711111
IPSyn_Total,#utterances,351,0.228108,0.280680,0.228108,0,148.000000,32.156695
on,u-cop,360,0.227746,0.189470,0.227746,0,40.000000,7.091667
TD_Utts,IPSyn_Total,351,0.227595,0.279448,0.227595,0,148.000000,32.162393
MLU_Utts,DSS_tbl_NG,360,0.227535,0.229876,0.227535,0,199.000000,77.783333
TD_Utts_Time,u-cop,352,-0.227152,-0.217991,0.227152,0,38.726000,9.880986
Standard deviation,DSS_tbl_SV,360,0.227103,0.254445,0.227103,0,116.728000,29.355164
on,irr-PAST,352,0.226597,0.170686,0.226597,0,167.000000,39.409091
#utterances,DSS_tbl_NG,360,0.226146,0.229896,0.226146,0,199.000000,78.430556
Total_Utts,DSS_tbl_NG,360,0.225985,0.229503,0.225985,0,199.000000,78.255556
TD_Utts,DSS_tbl_NG,360,0.225749,0.229392,0.225749,0,199.000000,78.436111
TD_Time_(secs),DSS_tbl_S,360,0.224886,0.134264,0.224886,0,666.000000,227.816667
*-3S,words/turns,360,0.224199,0.134604,0.224199,0,324.750000,65.939547
DSS_Utts,*-PL,360,0.224141,0.254814,0.224141,0,49.000000,39.358333
VOCD_D_optimum_average,on,360,0.223839,0.238178,0.223839,0,69.010000,28.505611
TD_Words_Time,DSS_tbl_TOT,352,0.223800,0.233103,0.223800,0,849.446000,462.850020
*-PRESP,DSS_tbl_SV,360,0.222773,0.204034,0.222773,0,84.000000,18.494444
DSS_Utts,u-aux,360,0.222671,0.273836,0.222671,0,50.000000,37.691667
FREQ_types,DSS_tbl_SV,360,0.222464,0.246033,0.222464,0,283.000000,118.016667
IPSyn_Utts,DSS_tbl_MV,352,0.222378,0.092198,0.222378,0,165.000000,74.468750
MLU_Words,u-cop,360,0.222107,0.254465,0.222107,0,36.578000,5.565594
VOCD_D_optimum_average,DSS_tbl_warning_50,360,-0.221939,-0.227710,0.221939,0,71.010000,32.330611
Total_non_zero_mors,Age_Month_approx,359,0.221558,0.175708,0.221558,0,110.100000,73.395822
on,*-PAST,360,0.221519,0.171062,0.221519,0,60.000000,9.561111
u-cop,words/utterances,360,0.221218,0.253052,0.221218,0,36.578000,5.570272
Verbs_Utt,u-cop,360,0.221068,0.212030,0.221068,0,40.016000,9.129378
DSS,in,341,0.220977,0.207260,0.220977,0,13.380000,4.639765
DSS_Utts,DSS_tbl_CNJ,360,0.220966,0.227565,0.220966,0,304.000000,72.922222
NDW_100,DSS_tbl_warning_50,360,-0.220846,-0.166171,0.220846,0,66.000000,49.783333
Word_Errors,utterances/turns,360,-0.220836,-0.271135,0.220836,0,43.061000,9.475586
u-cop,utterances/turns,360,0.220685,0.202894,0.220685,0,40.000000,6.361464
TD_Words,DSS_Utts,360,0.219977,0.308624,0.219977,0,1838.000000,596.844444
u-aux,DSS_tbl_score,360,0.219948,0.234584,0.219948,0,35.680000,5.676472
NDW_100,DSS_tbl_NG,360,0.219682,0.225417,0.219682,0,63.000000,38.375000
MLU_Utts,DSS_tbl_IR,360,0.219633,0.327287,0.219633,0,206.000000,84.813889
det:art,c-aux,360,0.219134,0.143130,0.219134,0,178.000000,71.861111
FREQ_types,*-3S,360,0.218995,0.199668,0.218995,0,311.000000,140.527778
irr-3S,DSS_tbl_CNJ,360,0.218737,0.161005,0.218737,0,350.000000,115.311111
TD_Utts,DSS_tbl_IR,360,0.218534,0.327748,0.218534,0,206.000000,85.466667
Total_Utts,DSS_tbl_IR,360,0.218281,0.326181,0.218281,0,206.000000,85.286111
IPSyn_Total,#turns,351,-0.218275,-0.242730,0.218275,0,69.000000,47.330484
#utterances,DSS_tbl_IR,360,0.218055,0.327662,0.218055,0,206.000000,85.461111
MLU50_Words,Word_Errors,360,-0.217910,-0.239125,0.217910,0,39.520000,5.369556
retracing,DSS,341,0.217773,0.243091,0.217773,0,54.480000,7.338534
*-PAST,c-cop,360,-0.217607,-0.327582,0.217607,0,62.000000,11.652778
*-PAST,u-aux,360,0.217565,0.286445,0.217565,0,39.000000,8.563889
MLU50_Morphemes,irr-PAST,352,0.217532,0.189502,0.217532,0,160.860000,36.819318
DSS_Utts,DSS_tbl_IP,360,0.217346,0.232370,0.217346,0,173.000000,17.463889
MLU_Utts,DSS_tbl_MV,360,0.216068,0.213406,0.216068,0,101.000000,41.952778
DSS_tbl_IR,DSS_tbl_WHQ,360,0.216000,0.223988,0.216000,0,37.000000,5.461111
Age(Month),Total_non_zero_mors,360,0.214898,0.175739,0.214898,0,110.000000,73.241667
MLU_Morphemes,retracing,360,0.214885,0.249981,0.214885,0,56.685000,8.060931
TD_Utts_Time,DSS_tbl_SV,352,-0.214732,-0.181226,0.214732,0,118.712000,32.339514
DSS,#turns,341,-0.214593,-0.202560,0.214593,0,94.180000,6.167859
retracing,*-PL,360,0.214459,0.224653,0.214459,0,57.000000,7.913889
NDW_100,#turns,360,-0.214417,-0.248721,0.214417,0,62.000000,39.102778
*-PAST,DSS_tbl_warning_50,360,-0.213571,-0.269296,0.213571,0,65.000000,12.325000
MLU_Words,retracing,360,0.213131,0.241984,0.213131,0,57.048000,8.376500
#turns,DSS_tbl_TOT,360,-0.213030,-0.211036,0.213030,0,845.000000,449.813889
DSS_tbl_IP,DSS_tbl_S,360,0.212526,0.088883,0.212526,0,174.000000,16.622222
retracing,words/utterances,360,0.212426,0.241131,0.212426,0,57.024000,8.383144
Age_Month_approx,DSS_tbl_warning_50,359,-0.212069,-0.211042,0.212069,0,119.833333,85.184123
u-cop,irr-3S,360,-0.212034,-0.313792,0.212034,0,41.000000,9.275000
FREQ_tokens,DSS_tbl_SV,360,0.210946,0.268145,0.210946,0,1691.000000,582.647222
mor_Words,DSS_tbl_SV,360,0.210946,0.268145,0.210946,0,1691.000000,582.647222
Word_Errors,DSS_tbl_TOT,360,-0.209970,-0.168762,0.209970,0,852.000000,457.447222
Standard deviation,DSS_tbl_NG,360,0.209677,0.210111,0.209677,0,40.498000,9.450942
*-POSS,*-PAST,360,0.209564,0.134597,0.209564,0,61.000000,11.427778
*-POSS,det:art,360,0.209260,0.295710,0.209260,0,180.000000,75.902778
TD_Utts_Time,words/turns,352,-0.208832,-0.225477,0.208832,0,325.448000,75.909750
DSS_tbl_CNJ,DSS_tbl_IP,360,0.208333,0.241637,0.208333,0,291.000000,76.225000
Total_Utts,DSS_tbl_MV,360,0.208270,0.203299,0.208270,0,101.000000,41.741667
DSS_tbl_score,DSS_tbl_IR,360,0.208188,0.193697,0.208188,0,43.000000,7.164083
DSS_tbl_IR,DSS_tbl_TOT,360,0.208059,0.198864,0.208059,0,850.000000,457.450000
c-cop,words/turns,360,0.207989,0.077873,0.207989,0,313.750000,70.790375
IPSyn_Utts,DSS_tbl_TOT,352,0.207957,0.091664,0.207957,0,802.000000,415.252841
TD_Utts_Time,*-POSS,352,-0.207632,-0.237074,0.207632,0,10.829000,1.032543
DSS_Utts,DSS_tbl_SV,360,0.207392,0.228207,0.207392,0,69.000000,20.158333
MLU_Morphemes,u-cop,360,0.207228,0.235318,0.207228,0,35.719000,5.409903
irr-PAST,det:art,352,0.207223,0.158409,0.207223,0,172.000000,40.562500
Total_non_zero_mors,Standard deviation,360,0.207138,0.144389,0.207138,0,12.221000,8.860381
DSS_tbl_CNJ,DSS_tbl_SV,360,0.206679,0.219536,0.206679,0,292.000000,87.197222
*-POSS,DSS_tbl_MV,360,0.206634,0.173435,0.206634,0,211.000000,121.786111
c-cop,utterances/turns,360,0.206502,0.095436,0.206502,0,31.275000,8.079842
TD_Words_Time,*-PL,352,0.205932,0.207429,0.205932,0,27.734000,6.954895
TD_Utts_Time,*-PAST,352,-0.205823,-0.166190,0.205823,0,64.697000,12.289520
irr-PAST,DSS_tbl_warning_50,352,-0.205464,-0.222816,0.205464,0,172.000000,42.940341
#utterances,DSS_tbl_MV,360,0.205460,0.200056,0.205460,0,101.000000,41.694444
FREQ_types,TD_Words_Time,352,0.205352,0.216409,0.205352,0,309.857000,149.381270
DSS_tbl_IP,DSS_tbl_PP,360,0.205058,0.214310,0.205058,0,152.000000,37.683333
retracing,*-PAST,360,0.205043,0.161602,0.205043,0,49.000000,9.727778
TD_Utts,DSS_tbl_MV,360,0.204865,0.199096,0.204865,0,101.000000,41.688889
*-3S,DSS_tbl_S,360,0.204855,0.172463,0.204855,0,50.000000,37.716667
retracing,words/turns,360,0.204121,0.234933,0.204121,0,309.750000,62.594997
IPSyn_Total,*-POSS,351,0.204020,0.209489,0.204020,0,75.000000,57.490028
#words,DSS_tbl_SV,360,0.203989,0.266333,0.203989,0,1655.000000,566.055556
Age(Month),DSS_tbl_warning_50,360,-0.203672,-0.208185,0.203672,0,120.000000,84.963889
TD_Utts_Time,DSS_tbl_IP,352,-0.203239,-0.210274,0.203239,0,222.669000,45.514634
IPSyn_Total,DSS_tbl_IR,351,0.202943,0.200038,0.202943,0,72.000000,53.957265
words/turns,DSS_tbl_warning_50,360,-0.202545,-0.245130,0.202545,0,325.750000,75.524764
retracing,irr-3S,360,0.202243,0.193577,0.202243,0,61.000000,12.016667
TD_Time_(secs),DSS_tbl_NG,360,0.202079,0.152153,0.202079,0,695.000000,261.708333
utterances/turns,DSS_tbl_SV,360,0.202009,0.223803,0.202009,0,112.300000,21.997442
*-PRESP,DSS_tbl_score,360,0.201916,0.197001,0.201916,0,76.560000,10.712972
MLU_Words,irr-PAST,352,0.201694,0.180105,0.201694,0,162.742000,37.274523
*-POSS,c-cop,360,0.201569,0.234397,0.201569,0,52.000000,4.569444
DSS_tbl_IR,DSS_tbl_MV,360,0.201526,0.154509,0.201526,0,215.000000,118.338889
*-PRESP,DSS_tbl_TOT,360,0.200788,0.205718,0.200788,0,812.000000,443.227778
#words,DSS_tbl_IP,360,0.200582,0.252440,0.200582,0,1658.000000,553.022222
irr-PAST,words/utterances,352,0.200140,0.177586,0.200140,0,162.742000,37.282830
MLU_Utts,DSS_tbl_WHQ,360,0.199397,0.231905,0.199397,0,205.000000,84.636111
TD_Words_Time,Word_Errors,352,-0.199122,-0.181427,0.199122,0,42.859000,3.703440
VOCD_D_optimum_average,u-cop,360,0.199030,0.213266,0.199030,0,64.010000,22.479056
repetition,irr-PAST,352,0.198992,0.207657,0.198992,0,183.000000,33.803977
retracing,DSS_tbl_warning_50,360,-0.198873,-0.253439,0.198873,0,63.000000,13.975000
MLU_Morphemes,irr-3S,360,0.198818,0.144438,0.198818,0,20.866000,5.688453
FREQ_tokens,TD_Words_Time,352,0.198668,0.185320,0.198668,0,1717.857000,618.375588
TD_Words_Time,mor_Words,352,0.198668,0.185320,0.198668,0,1717.857000,618.375588
TD_Utts,DSS_tbl_WHQ,360,0.198602,0.228545,0.198602,0,206.000000,85.288889
Total_Utts,DSS_tbl_WHQ,360,0.198294,0.229462,0.198294,0,206.000000,85.108333
MLU50_Morphemes,irr-3S,360,0.198271,0.162257,0.198271,0,20.320000,5.750833
#utterances,DSS_tbl_WHQ,360,0.198199,0.228829,0.198199,0,207.000000,85.283333
TD_Words,DSS_tbl_SV,360,0.196532,0.253106,0.196532,0,1858.000000,612.875000
TD_Words,DSS_tbl_IP,360,0.196247,0.245648,0.196247,0,1861.000000,599.841667
DSS_tbl_NG,DSS_tbl_S,360,0.195641,0.123227,0.195641,0,50.000000,35.397222
Verbs_Utt,DSS_tbl_WHQ,360,0.195533,0.236679,0.195533,0,35.830000,4.432272
FREQ_tokens,DSS_tbl_IP,360,0.195292,0.246220,0.195292,0,1694.000000,569.613889
mor_Words,DSS_tbl_IP,360,0.195292,0.246220,0.195292,0,1694.000000,569.613889
TD_Words_Time,#words,352,0.195146,0.179752,0.195146,0,1681.857000,601.455134
*-PL,u-cop,360,0.195027,0.191461,0.195027,0,41.000000,6.044444
#turns,Standard deviation,360,-0.194909,-0.186311,0.194909,0,99.545000,9.092303
NDW_100,Total_non_zero_mors,360,0.194601,0.067005,0.194601,0,56.000000,37.994444
DSS_tbl_NG,DSS_tbl_WHQ,360,0.194049,0.153429,0.194049,0,42.000000,9.497222
DSS,*-PRESP,341,0.193745,0.175300,0.193745,0,76.560000,10.676481
DSS_Utts,*-PRESP,360,0.193700,0.188010,0.193700,0,49.000000,30.836111
words/turns,DSS_tbl_PP,360,0.193347,0.181759,0.193347,0,249.500000,39.300703
words/turns,DSS_tbl_IP,360,0.192488,0.222657,0.192488,0,274.750000,41.812669
irr-PAST,DSS_tbl_S,352,0.192014,0.019386,0.192014,0,122.000000,23.522727
*-PAST,DSS_tbl_IP,360,0.191988,0.293571,0.191988,0,202.000000,33.541667
FREQ_tokens,*-3S,360,0.191556,0.196994,0.191556,0,1719.000000,605.208333
mor_Words,*-3S,360,0.191556,0.196994,0.191556,0,1719.000000,605.208333
NDW_100,DSS_tbl_CNJ,360,0.191019,0.172353,0.191019,0,300.000000,72.375000
Verbs_Utt,DSS_tbl_NG,360,0.190804,0.143245,0.190804,0,44.137000,10.624089
Word_Errors,repetition,360,0.190533,0.253755,0.190533,0,200.000000,10.552778
irr-3S,utterances/turns,360,0.190405,0.118083,0.190405,0,40.500000,9.090658
irr-3S,words/utterances,360,0.190076,0.132914,0.190076,0,21.604000,5.197383
Word_Errors,*-3S,360,-0.189700,-0.096428,0.189700,0,67.000000,11.530556
Total_non_zero_mors,DSS_tbl_score,360,0.189682,0.127159,0.189682,0,8.680000,3.030861
MLU_Words,irr-3S,360,0.189001,0.130348,0.189001,0,21.542000,5.207244
repetition,#turns,360,0.188697,0.197412,0.188697,0,196.000000,10.291667
Verbs_Utt,retracing,360,0.188490,0.182399,0.188490,0,61.837000,12.808278
Verbs_Utt,irr-3S,360,0.188059,0.180611,0.188059,0,26.846000,2.301233
*-PL,*-POSS,360,0.188058,0.214988,0.188058,0,30.000000,8.130556
Age(Month),DSS_tbl_IP,360,0.187854,0.193794,0.187854,0,128.000000,42.825000
*-POSS,DSS_tbl_TOT,360,0.187640,0.228008,0.187640,0,852.000000,460.897222
c-aux,utterances/turns,360,0.187360,0.080521,0.187360,0,40.500000,9.056525
irr-3S,DSS_tbl_SV,360,0.186479,0.184906,0.186479,0,118.000000,30.030556
c-aux,words/turns,360,0.185701,0.069092,0.185701,0,325.750000,70.770981
*-PRESP,*-POSS,360,0.185478,0.286400,0.185478,0,83.000000,17.680556
#turns,DSS_tbl_S,360,-0.184919,-0.354658,0.184919,0,58.000000,36.286111
TD_Time_(secs),DSS_tbl_WHQ,360,0.184876,0.213063,0.184876,0,699.000000,268.311111
DSS_tbl_warning_50,DSS_tbl_IP,360,-0.184657,-0.200169,0.184657,0,223.000000,45.311111
DSS_tbl_warning_50,DSS_tbl_SV,360,-0.183647,-0.201641,0.183647,0,119.000000,32.283333
*-POSS,utterances/turns,360,0.183323,0.145168,0.183323,0,40.000000,10.103119
DSS,DSS_tbl_IR,341,0.182841,0.159305,0.182841,0,43.000000,7.236012
DSS_Utts,irr-PAST,352,0.182092,0.223844,0.182092,0,122.000000,24.230114
in,*-PL,360,0.181353,0.247468,0.181353,0,41.000000,5.166667
DSS_tbl_IR,DSS_tbl_NG,360,0.181299,0.148512,0.181299,0,46.000000,9.702778
*-POSS,DSS_tbl_score,360,0.181166,0.222581,0.181166,0,17.040000,8.353861
TD_Time_(secs),c-aux,360,0.181129,0.161863,0.181129,0,702.000000,267.788889
retracing,IPSyn_Total,351,0.181096,0.166291,0.181096,0,70.000000,44.344729
*-3S,DSS_tbl_TOT,360,0.180746,0.124349,0.180746,0,826.000000,452.111111
u-cop,DSS_tbl_S,360,0.180687,0.058583,0.180687,0,50.000000,36.566667
on,Total_non_zero_mors,360,0.180525,0.174345,0.180525,0,13.000000,8.025000
Total_non_zero_mors,words/turns,360,0.180405,0.162957,0.180405,0,313.750000,64.033642
MLU50_Words,irr-3S,360,0.180268,0.140002,0.180268,0,21.080000,5.253889
MLU_Utts,NDW_100,360,0.180169,0.212062,0.180169,0,156.000000,39.425000
Age_Month_approx,DSS_tbl_IP,359,0.180104,0.188038,0.180104,0,128.366667,42.874745
in,Standard deviation,360,0.179702,0.241471,0.179702,0,43.289000,2.565914
Word_Errors,Standard deviation,360,-0.179422,-0.158602,0.179422,0,42.390000,3.810897
MLU_Morphemes,irr-PAST,352,0.179321,0.159352,0.179321,0,161.852000,36.871724
TD_Words,TD_Words_Time,352,0.179169,0.167945,0.179169,0,1884.857000,647.923884
VOCD_D_optimum_average,#turns,360,-0.179114,-0.189889,0.179114,0,72.170000,23.783722
on,DSS_tbl_MV,360,0.178520,0.193204,0.178520,0,210.000000,118.891667
in,det:art,360,0.178310,0.215322,0.178310,0,171.000000,72.005556
in,irr-PAST,352,0.178225,0.201035,0.178225,0,162.000000,38.582386
Word_Errors,IPSyn_Total,351,-0.177992,-0.133823,0.177992,0,76.000000,54.051282
c-cop,DSS_tbl_CNJ,360,0.177961,0.171891,0.177961,0,349.000000,112.686111
*-PL,DSS_tbl_WHQ,360,0.177878,0.203530,0.177878,0,30.000000,7.061111
DSS,u-aux,341,0.177632,0.174455,0.177632,0,35.680000,5.668622
c-aux,DSS_tbl_NG,360,-0.177623,-0.126563,0.177623,0,45.000000,11.430556
*-3S,Standard deviation,360,0.177175,0.095003,0.177175,0,68.619000,9.641103
TD_Utts_Time,repetition,352,-0.177095,-0.165781,0.177095,0,205.812000,12.559798
*-PAST,DSS_tbl_WHQ,360,0.176791,0.171380,0.176791,0,39.000000,10.236111
u-aux,DSS_tbl_S,360,0.176479,0.099707,0.176479,0,50.000000,36.144444
TD_Time_(secs),DSS_tbl_SV,360,0.176378,0.206431,0.176378,0,698.000000,241.277778
TD_Utts_Time,irr-PAST,352,-0.175353,-0.137271,0.175353,0,171.697000,42.629554
u-cop,DSS_tbl_warning_50,360,-0.175314,-0.195826,0.175314,0,41.000000,10.277778
DSS_Utts,DSS_tbl_PP,360,0.175175,0.190873,0.175175,0,122.000000,32.669444
TD_Utts_Time,Total_non_zero_mors,352,-0.174711,-0.067047,0.174711,0,13.806000,11.673724
*-3S,DSS_tbl_score,360,0.174057,0.118003,0.174057,0,62.940000,12.036417
VOCD_D_optimum_average,Total_non_zero_mors,360,0.173845,0.081939,0.173845,0,58.010000,20.541722
*-3S,#words,360,0.172813,0.174330,0.172813,0,1683.000000,588.616667
retracing,in,360,0.172320,0.230093,0.172320,0,55.000000,9.802778
Total_Utts,NDW_100,360,0.172315,0.201166,0.172315,0,156.000000,39.897222
TD_Utts_Time,*-PRESP,352,-0.171586,-0.207189,0.171586,0,87.659000,18.719179
IPSyn_Total,u-aux,351,0.171423,0.227062,0.171423,0,67.000000,47.535613
NDW_100,DSS_tbl_WHQ,360,0.171216,0.171515,0.171216,0,63.000000,45.227778
NDW_100,#utterances,360,0.171051,0.201309,0.171051,0,156.000000,40.072222
TD_Utts_Time,#turns,352,0.170815,0.052858,0.170815,0,101.452000,11.520315
MLU_Utts,DSS_tbl_PP,360,0.170499,0.144060,0.170499,0,152.000000,30.491667
#utterances,DSS_tbl_PP,360,0.170273,0.148353,0.170273,0,154.000000,30.661111
NDW_100,TD_Utts,360,0.170255,0.199993,0.170255,0,156.000000,40.077778
TD_Time_(secs),DSS_tbl_IP,360,0.169868,0.205084,0.169868,0,649.000000,228.533333
irr-PAST,DSS_tbl_CNJ,352,0.169837,0.149769,0.169837,0,346.000000,77.556818
Total_Utts,DSS_tbl_PP,360,0.169802,0.144982,0.169802,0,153.000000,30.630556
TD_Utts,DSS_tbl_PP,360,0.169627,0.147219,0.169627,0,154.000000,30.672222
u-cop,DSS_tbl_PP,360,0.169204,0.150510,0.169204,0,161.000000,66.272222
DSS_tbl_NG,DSS_tbl_PP,360,0.167695,0.139477,0.167695,0,154.000000,65.063889
in,c-cop,360,0.167455,0.227893,0.167455,0,48.000000,4.522222
FREQ_types,repetition,360,0.167343,0.220819,0.167343,0,262.000000,137.511111
MLU_Utts,DSS_tbl_warning_50,360,-0.165932,-0.208884,0.165932,0,207.000000,89.191667
MLU50_Words,DSS_tbl_NG,360,0.165229,0.142152,0.165229,0,36.020000,7.924778
*-PL,DSS_tbl_S,360,0.165075,0.237230,0.165075,0,50.000000,37.866667
Age(Month),TD_Words_Time,352,0.164853,0.180901,0.164853,0,117.748000,83.216020
TD_Words_Time,DSS_tbl_S,352,0.164686,0.238210,0.164686,0,48.295000,44.619906
FREQ_tokens,DSS_tbl_IR,360,0.163675,0.265100,0.163675,0,1721.000000,610.547222
mor_Words,DSS_tbl_IR,360,0.163675,0.265100,0.163675,0,1721.000000,610.547222
*-3S,DSS_tbl_NG,360,-0.163355,-0.060464,0.163355,0,73.000000,15.230556
in,words/turns,360,0.163280,0.227893,0.163280,0,317.750000,70.534542
MLU_Words,DSS_tbl_NG,360,0.163037,0.139055,0.163037,0,36.742000,7.946867
*-3S,utterances/turns,360,0.162469,0.089198,0.162469,0,51.714000,12.597675
VOCD_D_optimum_average,Word_Errors,360,-0.162465,-0.145395,0.162465,0,69.010000,28.320722
*-POSS,DSS_tbl_S,360,0.161985,0.184795,0.161985,0,50.000000,45.875000
VOCD_D_optimum_average,c-aux,360,-0.161689,-0.101947,0.161689,0,69.010000,27.945222
#words,DSS_tbl_IR,360,0.161178,0.262018,0.161178,0,1685.000000,593.955556
TD_Utts_Time,on,352,-0.161025,-0.186309,0.161025,0,17.659000,3.562889
FREQ_types,c-aux,360,0.161018,0.160546,0.161018,0,312.000000,145.211111
Total_Utts,DSS_tbl_warning_50,360,-0.161008,-0.200995,0.161008,0,207.000000,89.663889
FREQ_types,#turns,360,-0.160908,-0.178903,0.160908,0,306.000000,138.230556
TD_Words_Time,IPSyn_Total,351,0.160801,0.148476,0.160801,0,74.946000,56.116140
IPSyn_Total,on,351,0.160373,0.192183,0.160373,0,74.000000,54.603989
TD_Utts,DSS_tbl_warning_50,360,-0.160366,-0.201203,0.160366,0,207.000000,89.844444
#utterances,DSS_tbl_warning_50,360,-0.160296,-0.200998,0.160296,0,207.000000,89.838889
words/utterances,DSS_tbl_NG,360,0.160020,0.136904,0.160020,0,36.742000,7.951506
TD_Words,DSS_tbl_IR,360,0.159993,0.258422,0.159993,0,1888.000000,640.775000
repetition,in,360,0.159894,0.158146,0.159894,0,194.000000,9.733333
TD_Utts,#turns,360,0.159827,0.152685,0.159827,0,196.000000,77.830556
*-PL,DSS_tbl_SV,360,0.159655,0.177992,0.159655,0,112.000000,23.672222
NDW_100,IPSyn_Utts,352,0.159266,0.092342,0.159266,0,17.000000,4.724432
*-POSS,DSS_tbl_WHQ,360,0.158902,0.136136,0.158902,0,31.000000,4.469444
#utterances,#turns,360,0.158692,0.151627,0.158692,0,196.000000,77.825000
DSS_tbl_IP,DSS_tbl_NG,360,0.158624,0.176014,0.158624,0,216.000000,34.336111
NDW_100,*-POSS,360,0.158564,0.133398,0.158564,0,65.000000,48.852778
u-aux,Age_Month_approx,359,0.158031,0.174003,0.158031,0,117.100000,74.518384
MLU_Words,DSS_tbl_WHQ,360,0.157789,0.198822,0.157789,0,31.496000,5.485822
u-aux,DSS_tbl_warning_50,360,-0.157787,-0.202472,0.157787,0,43.000000,10.677778
NDW_100,on,360,0.157781,0.182702,0.157781,0,62.000000,45.958333
u-aux,c-aux,360,0.156992,0.044058,0.156992,0,36.000000,9.294444
Age(Month),*-POSS,360,0.156830,0.194804,0.156830,0,119.000000,84.033333
*-PL,c-aux,360,0.156775,0.182340,0.156775,0,30.000000,7.838889
words/utterances,DSS_tbl_WHQ,360,0.156739,0.198072,0.156739,0,31.496000,5.481667
MLU_Morphemes,DSS_tbl_WHQ,360,0.156558,0.195684,0.156558,0,31.078000,5.776881
TD_Words_Time,Age_Month_approx,351,0.156053,0.175393,0.156053,0,117.581333,83.439382
Total_non_zero_mors,DSS_tbl_MV,360,0.155865,-0.078235,0.155865,0,201.000000,110.927778
utterances/turns,DSS_tbl_PP,360,0.155860,0.151289,0.155860,0,160.778000,65.519564
IPSyn_Total,DSS_tbl_SV,351,0.155851,0.187749,0.155851,0,76.000000,27.703704
Age(Month),u-aux,360,0.155749,0.171549,0.155749,0,117.000000,74.352778
Total_Utts,#turns,360,0.155699,0.148652,0.155699,0,196.000000,77.650000
*-3S,#turns,360,-0.155575,-0.044568,0.155575,0,94.000000,15.719444
*-POSS,DSS_tbl_CNJ,360,0.155229,0.235396,0.155229,0,354.000000,116.672222
MLU50_Words,DSS_tbl_WHQ,360,0.155098,0.193043,0.155098,0,31.640000,5.514556
TD_Words,*-3S,360,0.154869,0.170239,0.154869,0,1886.000000,635.436111
utterances/turns,DSS_tbl_warning_50,360,-0.154767,-0.174898,0.154767,0,41.000000,11.001303
*-PL,DSS_tbl_PP,360,0.154526,0.171069,0.154526,0,163.000000,67.550000
Total_non_zero_mors,DSS_tbl_IR,360,0.153743,0.181549,0.153743,0,40.000000,9.138889
MLU50_Morphemes,DSS_tbl_NG,360,0.153734,0.128118,0.153734,0,34.860000,7.813056
*-POSS,Age_Month_approx,359,0.153723,0.192022,0.153723,0,119.100000,84.250975
retracing,DSS_tbl_MV,360,0.153723,0.114512,0.153723,0,187.000000,108.741667
MLU50_Morphemes,DSS_tbl_WHQ,360,0.153628,0.193781,0.153628,0,31.080000,5.819056
NDW_100,TD_Words_Time,352,0.153619,0.181961,0.153619,0,63.665000,47.730702
DSS,*-POSS,341,0.153469,0.188954,0.153469,0,17.040000,8.441056
DSS_Utts,words/turns,360,0.153435,0.244018,0.153435,0,275.750000,38.775836
DSS_tbl_warning_50,DSS_tbl_NG,360,-0.153209,-0.171681,0.153209,0,46.000000,11.441667
