File_ID,error_source,error_relpath,chi_utterances,chi_utterances_with_error_code,error_total_annotations,bare_marking_errors,bare_marking_errors_per_utt,determiner_errors,determiner_errors_per_utt,pronoun_errors,pronoun_errors_per_utt,rule_generalization_errors,rule_generalization_errors_per_utt
955,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/955.cha,data/annotated/ENNI_batchalign/TD/B/955.cha,192,6,6,1,0.005208,0,0.000000,0,0.000000,1,0.005208
956,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/956.cha,data/annotated/ENNI_batchalign/TD/B/956.cha,113,2,2,0,0.000000,0,0.000000,0,0.000000,0,0.000000
959,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/959.cha,data/annotated/ENNI_batchalign/TD/B/959.cha,86,2,3,1,0.011628,0,0.000000,0,0.000000,2,0.023256
960,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/960.cha,data/annotated/ENNI_batchalign/TD/B/960.cha,110,2,2,1,0.009091,0,0.000000,0,0.000000,1,0.009091
963,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/963.cha,data/annotated/ENNI_batchalign/TD/B/963.cha,82,1,1,0,0.000000,0,0.000000,0,0.000000,0,0.000000
964,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/964.cha,data/annotated/ENNI_batchalign/TD/B/964.cha,90,2,2,0,0.000000,0,0.000000,0,0.000000,0,0.000000
967,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/967.cha,data/annotated/ENNI_batchalign/TD/B/967.cha,63,2,2,0,0.000000,0,0.000000,0,0.000000,0,0.000000
969,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/969.cha,data/annotated/ENNI_batchalign/TD/B/969.cha,77,3,3,1,0.012987,0,0.000000,0,0.000000,1,0.012987
971,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/971.cha,data/annotated/ENNI_batchalign/TD/B/971.cha,63,3,3,1,0.015873,0,0.000000,0,0.000000,1,0.015873
974,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/974.cha,data/annotated/ENNI_batchalign/TD/B/974.cha,94,17,18,1,0.010638,0,0.000000,0,0.000000,5,0.053191
