File,Language,Corpus,Code,Age(Month),Sex,Group,Race,SES,Role,Education,Custom_field,Design,Activity,Group_2,Total_Utts,MLU_Utts,MLU_Words,MLU_Morphemes,MLU50_Utts,MLU50_Words,MLU50_Morphemes,FREQ_types,FREQ_tokens,NDW_100,VOCD_D_optimum_average,Verbs_Utt,TD_Words,TD_Utts,TD_Time_(secs),TD_Words_Time,TD_Utts_Time,Word_Errors,Utt_Errors,retracing,repetition,DSS_Utts,DSS,mor_Words,*-PRESP,in,on,*-PL,*-POSS,u-cop,det:art,*-PAST,*-S3,irr-S3,u-aux,c-cop,c-aux,Total_non_zero_mors
stage1_td_reannotated/pair_sli474_td459_rep10_B2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,11,11,4.818,5.091,11,NA,NA,33,53,NA,27.94,1.000,53,11,0,NA,NA,0,0,0,0,10,NA,53,0,0,0,3,0,0,8,0,8,0,0,0,0,3
stage1_td_reannotated/pair_sli474_td459_rep10_B3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,13,13,5.846,6.923,13,NA,NA,43,78,NA,29.66,1.000,76,13,0,NA,NA,0,0,0,0,13,NA,78,0,2,0,1,0,2,10,12,0,0,1,0,1,7
stage1_td_reannotated/pair_sli475_td417_rep01_A1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,7,7,7.286,8.571,7,NA,NA,34,52,NA,35.73,1.143,51,7,0,NA,NA,1,0,0,0,6,NA,52,1,2,0,0,0,2,7,8,0,0,0,0,0,5
stage1_td_reannotated/pair_sli475_td417_rep01_A2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,8,8,6.750,8.000,8,NA,NA,34,55,NA,26.61,1.375,72,11,0,NA,NA,1,0,0,0,7,NA,55,1,0,2,0,1,0,12,9,0,0,0,0,0,5
stage1_td_reannotated/pair_sli475_td417_rep01_A3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,13,13,5.462,6.692,13,NA,NA,42,71,NA,29.35,0.615,71,13,0,NA,NA,0,0,0,0,13,NA,71,1,1,0,2,0,7,12,13,0,0,0,0,0,6
stage1_td_reannotated/pair_sli475_td417_rep01_B1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,13,13,8.154,9.846,13,NA,NA,48,107,44,21.64,1.231,106,13,0,NA,NA,0,0,0,0,12,NA,107,3,0,0,1,0,6,21,17,0,1,2,1,0,8
stage1_td_reannotated/pair_sli475_td417_rep01_B2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,10,10,6.500,6.900,10,NA,NA,35,65,NA,21.04,1.300,65,10,0,NA,NA,0,0,0,0,10,NA,65,1,0,0,3,0,2,13,0,8,2,0,0,0,6
stage1_td_reannotated/pair_sli475_td417_rep01_B3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,15,15,9.733,11.600,15,NA,NA,65,148,49,26.45,1.533,146,15,0,NA,NA,0,0,0,0,15,NA,148,4,2,0,3,0,7,17,19,0,1,3,0,1,9
stage1_td_reannotated/pair_sli475_td417_rep02_A1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,8,8,7.250,8.500,8,NA,NA,31,58,NA,18.63,1.000,58,8,0,NA,NA,0,0,0,0,7,NA,58,2,0,0,0,0,3,14,8,0,0,0,0,0,4
stage1_td_reannotated/pair_sli475_td417_rep02_A2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,8,8,6.875,8.000,8,NA,NA,36,55,NA,31.67,1.500,55,8,0,NA,NA,0,0,0,0,7,NA,55,0,0,1,0,0,0,12,9,0,1,1,0,0,5
stage1_td_reannotated/pair_sli475_td417_rep02_A3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,10,10,6.500,8.000,10,NA,NA,36,67,NA,22.68,1.100,65,10,0,NA,NA,0,0,0,0,10,NA,67,1,1,0,0,1,5,12,12,0,1,2,0,0,8
stage1_td_reannotated/pair_sli475_td417_rep02_B1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,12,12,6.833,8.167,12,NA,NA,44,84,NA,27.75,0.833,82,12,0,NA,NA,1,0,0,0,10,NA,84,4,2,1,0,0,5,8,10,0,0,0,2,0,7
stage1_td_reannotated/pair_sli475_td417_rep02_B2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,11,11,5.909,7.364,11,NA,NA,40,65,NA,34.57,1.273,65,11,0,NA,NA,0,0,0,0,11,NA,65,0,0,1,1,0,1,4,15,0,0,0,0,0,5
stage1_td_reannotated/pair_sli475_td417_rep02_B3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,15,15,7.000,8.600,15,NA,NA,57,107,55,32.07,1.267,105,15,0,NA,NA,0,0,0,0,13,NA,107,4,0,0,6,0,5,16,16,1,1,2,0,0,8
stage1_td_reannotated/pair_sli475_td417_rep03_A1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,10,10,4.600,5.800,10,NA,NA,28,49,NA,NA,0.700,46,10,0,NA,NA,1,0,0,0,8,NA,49,3,1,0,0,0,2,5,6,0,0,0,3,0,6
stage1_td_reannotated/pair_sli475_td417_rep03_A2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,10,10,6.100,7.300,10,NA,NA,43,63,NA,48.14,1.200,61,10,0,NA,NA,1,0,0,0,9,NA,63,1,0,2,0,1,0,6,11,0,0,1,0,0,6
stage1_td_reannotated/pair_sli475_td417_rep03_A3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,11,11,6.182,8.091,11,NA,NA,32,74,NA,15.07,0.909,68,11,0,NA,NA,0,0,0,0,11,NA,74,1,1,0,0,3,8,10,14,0,1,1,2,0,9
stage1_td_reannotated/pair_sli475_td417_rep03_B1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,16,16,7.062,8.438,16,NA,NA,44,115,41,14.23,0.875,137,18,0,NA,NA,1,0,0,5,15,NA,115,5,0,1,1,0,8,20,14,0,2,1,2,0,9
stage1_td_reannotated/pair_sli475_td417_rep03_B2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,14,14,6.643,8.000,14,NA,NA,38,94,NA,12.87,1.071,93,14,0,NA,NA,0,0,0,0,13,NA,94,1,0,1,3,0,2,19,14,0,1,1,0,0,8
stage1_td_reannotated/pair_sli475_td417_rep03_B3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,14,14,9.714,11.714,14,NA,NA,52,138,42,17.38,1.500,136,14,0,NA,NA,5,0,0,0,14,NA,138,5,1,0,8,0,9,23,13,0,1,2,1,0,9
stage1_td_reannotated/pair_sli475_td417_rep04_A1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,5,5,7.800,9.400,5,NA,NA,24,39,NA,NA,1.200,39,5,0,NA,NA,0,0,0,0,5,NA,39,1,0,0,2,0,2,6,5,0,0,0,0,0,5
stage1_td_reannotated/pair_sli475_td417_rep04_A2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,9,9,6.333,6.556,9,NA,NA,37,59,NA,30.00,1.222,57,9,0,NA,NA,0,0,0,0,8,NA,59,1,0,3,1,1,0,12,0,8,1,0,0,0,7
stage1_td_reannotated/pair_sli475_td417_rep04_A3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,8,8,8.625,10.125,8,NA,NA,39,69,NA,29.11,1.375,70,8,0,NA,NA,0,0,0,1,8,NA,69,1,0,0,1,0,4,11,10,0,0,0,0,0,5
stage1_td_reannotated/pair_sli475_td417_rep04_B1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,18,18,4.722,5.833,18,NA,NA,44,87,NA,25.94,0.778,85,18,0,NA,NA,0,0,0,0,16,NA,87,1,0,1,0,0,5,14,17,0,0,1,2,0,7
stage1_td_reannotated/pair_sli475_td417_rep04_B2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,9,9,7.111,8.667,9,NA,NA,38,64,NA,30.68,1.444,64,9,0,NA,NA,0,0,0,0,8,NA,64,0,0,1,2,0,0,6,12,0,0,0,0,0,4
stage1_td_reannotated/pair_sli475_td417_rep04_B3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,22,22,6.182,7.227,22,NA,NA,61,146,49,31.32,1.409,136,22,0,NA,NA,0,0,0,0,20,NA,146,5,0,0,5,0,2,11,3,4,0,8,4,0,8
stage1_td_reannotated/pair_sli475_td417_rep05_A1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,6,6,6.500,8.000,6,NA,NA,26,39,NA,NA,1.167,39,6,0,NA,NA,0,0,0,0,6,NA,39,1,1,0,1,0,2,6,7,0,0,0,0,0,6
stage1_td_reannotated/pair_sli475_td417_rep05_A2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,4,4,8.500,9.750,4,NA,NA,23,34,NA,NA,1.250,71,9,0,NA,NA,0,0,0,0,3,NA,34,0,0,1,0,0,0,8,5,0,0,0,0,0,3
stage1_td_reannotated/pair_sli475_td417_rep05_A3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,9,9,10.111,11.889,9,NA,NA,47,93,NA,26.86,1.556,91,9,0,NA,NA,1,0,0,0,9,NA,93,2,0,0,0,2,4,18,12,0,0,0,0,0,5
stage1_td_reannotated/pair_sli475_td417_rep05_B1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,16,16,7.125,8.250,16,NA,NA,45,115,40,16.89,1.062,114,16,0,NA,NA,0,0,0,0,14,NA,115,7,0,2,1,0,10,21,9,2,1,0,1,0,9
stage1_td_reannotated/pair_sli475_td417_rep05_B2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,12,12,6.000,7.500,12,NA,NA,38,73,NA,21.96,1.167,72,12,0,NA,NA,0,0,0,0,11,NA,73,1,0,0,3,0,2,13,13,0,1,0,1,0,7
stage1_td_reannotated/pair_sli475_td417_rep05_B3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,9,9,11.333,14.111,9,NA,NA,47,102,46,20.14,1.556,145,15,0,NA,NA,0,0,0,0,9,NA,102,3,1,0,4,0,10,13,18,0,1,0,0,0,7
stage1_td_reannotated/pair_sli475_td417_rep06_A1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,7,7,5.714,5.714,7,NA,NA,21,40,NA,NA,1.000,40,7,0,NA,NA,0,0,0,0,7,NA,40,0,1,0,0,0,1,8,0,4,1,0,0,0,5
stage1_td_reannotated/pair_sli475_td417_rep06_A2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,7,7,7.429,8.714,7,NA,NA,36,52,NA,41.80,1.429,68,10,0,NA,NA,0,0,0,0,6,NA,52,1,1,2,0,0,1,8,8,0,0,0,0,0,6
stage1_td_reannotated/pair_sli475_td417_rep06_A3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,8,8,7.500,9.125,8,NA,NA,39,62,NA,35.15,1.125,61,8,0,NA,NA,1,0,0,1,7,NA,62,1,0,0,1,2,3,10,9,0,0,0,0,0,6
stage1_td_reannotated/pair_sli475_td417_rep06_B1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,16,16,4.750,5.250,16,NA,NA,39,78,NA,22.95,0.875,76,16,0,NA,NA,1,0,0,0,15,NA,78,5,1,1,0,0,7,7,1,4,0,0,2,0,8
stage1_td_reannotated/pair_sli475_td417_rep06_B2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,11,11,5.182,6.636,11,NA,NA,35,57,NA,28.29,1.182,57,11,0,NA,NA,0,0,0,0,11,NA,57,1,0,1,3,0,1,5,12,0,0,0,0,0,6
stage1_td_reannotated/pair_sli475_td417_rep06_B3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,12,12,7.583,9.500,12,NA,NA,48,93,NA,28.50,1.500,91,12,0,NA,NA,0,0,0,0,11,NA,93,0,1,0,6,0,4,10,16,0,1,3,0,0,7
stage1_td_reannotated/pair_sli475_td417_rep07_A1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,10,10,5.200,6.100,10,NA,NA,30,53,NA,21.12,0.600,52,10,0,NA,NA,1,0,0,0,7,NA,53,1,1,0,0,0,3,8,7,0,0,0,1,0,6
stage1_td_reannotated/pair_sli475_td417_rep07_A2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,10,10,6.800,8.100,10,NA,NA,44,70,NA,34.40,1.300,68,10,0,NA,NA,0,0,0,0,9,NA,70,1,0,3,1,1,0,14,11,0,1,1,0,0,8
stage1_td_reannotated/pair_sli475_td417_rep07_A3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,7,7,9.286,11.571,7,NA,NA,38,66,NA,26.88,1.286,65,7,0,NA,NA,1,0,0,0,6,NA,66,2,1,0,1,1,6,11,12,0,0,0,0,0,7
stage1_td_reannotated/pair_sli475_td417_rep07_B1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,13,13,6.923,8.000,13,NA,NA,42,90,NA,21.39,1.000,90,13,0,NA,NA,0,0,0,0,12,NA,90,0,0,2,0,0,4,18,14,0,1,0,0,0,5
stage1_td_reannotated/pair_sli475_td417_rep07_B2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,12,12,6.917,8.333,12,NA,NA,38,83,NA,18.73,1.000,83,12,0,NA,NA,0,0,0,0,12,NA,83,2,0,0,3,0,3,14,12,0,1,0,0,0,6
stage1_td_reannotated/pair_sli475_td417_rep07_B3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,12,12,9.417,11.083,12,NA,NA,45,113,41,15.59,1.000,147,18,0,NA,NA,0,0,0,0,12,NA,113,2,0,0,2,0,7,17,16,0,1,0,0,0,6
stage1_td_reannotated/pair_sli475_td417_rep08_A1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,1,1,64.000,78.000,1,NA,NA,42,64,NA,42.28,13.000,64,1,0,NA,NA,0,0,0,0,1,NA,64,0,1,0,2,0,1,6,12,0,0,1,0,0,6
stage1_td_reannotated/pair_sli475_td417_rep08_A2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,11,11,6.091,7.455,11,NA,NA,42,70,NA,31.89,1.455,67,11,0,NA,NA,0,0,0,0,9,NA,70,0,0,2,0,1,0,14,13,0,2,2,0,0,6
stage1_td_reannotated/pair_sli475_td417_rep08_A3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,9,9,5.667,7.000,9,NA,NA,30,51,NA,22.89,0.889,95,18,0,NA,NA,0,0,0,0,6,NA,51,3,1,0,1,0,4,8,9,0,1,0,0,0,7
stage1_td_reannotated/pair_sli475_td417_rep08_B1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,15,15,5.533,6.600,15,NA,NA,48,87,NA,31.92,1.133,83,15,0,NA,NA,1,0,0,0,12,NA,87,0,1,1,0,0,1,6,12,0,0,2,3,0,7
stage1_td_reannotated/pair_sli475_td417_rep08_B2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,9,9,9.444,11.556,9,NA,NA,51,86,NA,38.24,1.889,85,9,0,NA,NA,0,0,0,0,9,NA,86,0,0,1,3,0,0,12,15,0,0,1,0,0,5
stage1_td_reannotated/pair_sli475_td417_rep08_B3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,28,28,4.571,5.500,28,NA,NA,53,132,46,27.18,0.929,128,28,0,NA,NA,0,0,0,0,23,NA,132,4,0,0,4,0,5,14,15,1,0,5,1,0,8
stage1_td_reannotated/pair_sli475_td417_rep09_A1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,6,6,5.833,7.167,6,NA,NA,24,36,NA,NA,1.000,35,6,0,NA,NA,0,0,0,0,5,NA,36,1,0,0,1,0,1,6,5,0,0,0,1,0,6
stage1_td_reannotated/pair_sli475_td417_rep09_A2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,10,10,6.900,8.300,10,NA,NA,42,70,NA,34.20,1.100,69,10,0,NA,NA,0,0,0,0,10,NA,70,0,0,2,1,0,4,12,12,0,0,1,0,0,6
stage1_td_reannotated/pair_sli475_td417_rep09_A3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,7,7,9.857,11.571,7,NA,NA,43,69,NA,36.79,1.143,69,7,0,NA,NA,1,0,0,0,7,NA,69,1,0,0,3,0,3,11,8,0,0,0,0,0,5
stage1_td_reannotated/pair_sli475_td417_rep09_B1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,12,12,7.583,8.833,12,NA,NA,36,92,NA,11.46,1.000,91,12,0,NA,NA,0,0,0,0,11,NA,92,2,1,2,0,0,5,18,12,0,1,0,1,0,8
stage1_td_reannotated/pair_sli475_td417_rep09_B2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,13,13,7.308,8.923,13,NA,NA,48,95,NA,26.70,1.462,95,13,0,NA,NA,0,0,0,0,12,NA,95,1,1,1,3,0,1,12,17,0,1,0,0,0,8
stage1_td_reannotated/pair_sli475_td417_rep09_B3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,18,18,8.333,9.944,18,NA,NA,55,151,44,19.49,1.056,150,18,0,NA,NA,0,0,0,0,17,NA,151,5,1,0,7,0,8,24,20,0,2,1,0,0,8
stage1_td_reannotated/pair_sli475_td417_rep10_A1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,7,7,9.857,11.714,7,NA,NA,41,69,NA,33.94,1.571,69,7,0,NA,NA,0,0,0,0,7,NA,69,1,1,0,2,0,1,9,10,0,0,0,0,0,6
stage1_td_reannotated/pair_sli475_td417_rep10_A2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,6,6,7.000,8.333,6,NA,NA,30,42,NA,NA,1.167,58,9,0,NA,NA,0,0,0,0,4,NA,42,1,0,3,0,0,1,6,7,0,0,0,0,0,5
stage1_td_reannotated/pair_sli475_td417_rep10_A3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,14,14,5.429,6.571,14,NA,NA,41,76,NA,26.62,0.857,76,14,0,NA,NA,1,0,0,0,13,NA,76,2,2,0,1,0,4,13,13,0,0,0,0,0,6
stage1_td_reannotated/pair_sli475_td417_rep10_B1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,5,5,5.400,6.600,5,NA,NA,20,27,NA,NA,1.000,47,11,0,NA,NA,0,0,0,0,5,NA,27,0,0,1,0,0,1,2,6,0,0,0,0,0,4
stage1_td_reannotated/pair_sli475_td417_rep10_B2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,15,15,5.000,6.133,15,NA,NA,47,77,NA,40.96,1.333,75,15,0,NA,NA,0,0,0,0,15,NA,77,1,0,1,2,0,1,6,12,2,0,0,2,0,8
stage1_td_reannotated/pair_sli475_td417_rep10_B3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,11,11,11.091,13.909,11,NA,NA,55,124,49,28.81,2.091,122,11,0,NA,NA,0,0,0,0,11,NA,124,2,2,0,6,0,10,13,22,0,0,3,0,0,7
stage1_td_reannotated/pair_sli476_td460_rep01_A1_TD.cha,eng,ICL-PILOT,CHI,57,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,8,8,4.000,5.125,8,NA,NA,21,36,NA,NA,0.875,32,8,0,NA,NA,0,0,0,0,6,NA,36,3,2,0,0,1,2,5,3,0,1,0,2,0,8
stage1_td_reannotated/pair_sli476_td460_rep01_A2_TD.cha,eng,ICL-PILOT,CHI,57,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,7,7,7.429,8.000,7,NA,NA,35,55,NA,30.56,2.000,52,7,0,NA,NA,0,0,0,0,6,NA,55,1,1,2,1,0,1,11,0,8,1,1,1,0,10
stage1_td_reannotated/pair_sli476_td460_rep01_A3_TD.cha,eng,ICL-PILOT,CHI,57,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,12,12,6.417,7.083,12,NA,NA,46,81,NA,34.62,0.917,77,12,0,NA,NA,0,0,0,0,11,NA,81,1,0,0,2,0,2,10,1,6,0,0,4,0,7
stage1_td_reannotated/pair_sli476_td460_rep01_B1_TD.cha,eng,ICL-PILOT,CHI,57,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,9,9,5.778,6.556,9,NA,NA,30,53,NA,19.64,0.889,52,9,0,NA,NA,0,0,0,0,9,NA,53,5,1,0,0,0,6,7,1,2,0,0,1,0,7
stage1_td_reannotated/pair_sli476_td460_rep01_B2_TD.cha,eng,ICL-PILOT,CHI,57,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,10,10,5.300,6.800,10,NA,NA,33,59,NA,21.05,1.000,55,10,0,NA,NA,0,0,0,2,8,NA,59,6,0,0,4,0,2,10,1,1,2,0,4,0,8
stage1_td_reannotated/pair_sli476_td460_rep01_B3_TD.cha,eng,ICL-PILOT,CHI,57,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,16,16,4.938,6.688,16,NA,NA,45,92,NA,23.49,0.875,83,16,0,NA,NA,0,0,0,4,14,NA,92,6,1,0,5,2,1,10,7,0,2,0,9,0,9
stage1_td_reannotated/pair_sli476_td460_rep02_A1_TD.cha,eng,ICL-PILOT,CHI,57,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,7,7,5.857,6.429,7,NA,NA,23,41,NA,NA,0.857,41,7,0,NA,NA,0,0,0,0,7,NA,41,1,1,0,3,0,2,9,0,4,0,0,0,0,6
stage1_td_reannotated/pair_sli476_td460_rep02_A2_TD.cha,eng,ICL-PILOT,CHI,57,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,8,8,5.875,6.125,8,NA,NA,35,50,NA,40.29,1.500,47,8,0,NA,NA,0,0,0,0,6,NA,50,0,0,1,0,1,0,9,0,8,1,1,0,0,6
stage1_td_reannotated/pair_sli476_td460_rep02_A3_TD.cha,eng,ICL-PILOT,CHI,57,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,11,11,4.818,5.909,11,NA,NA,30,59,NA,17.10,1.091,53,11,0,NA,NA,1,0,0,0,9,NA,59,4,1,0,1,0,1,5,1,3,0,0,6,0,8
stage1_td_reannotated/pair_sli476_td460_rep02_B1_TD.cha,eng,ICL-PILOT,CHI,57,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,10,10,6.000,7.200,10,NA,NA,32,63,NA,18.99,1.200,60,10,0,NA,NA,0,0,0,0,9,NA,63,4,1,2,0,0,2,12,5,0,0,0,3,0,7
stage1_td_reannotated/pair_sli476_td460_rep02_B2_TD.cha,eng,ICL-PILOT,CHI,57,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,20,20,3.700,4.500,20,NA,NA,43,79,NA,29.41,0.750,74,20,0,NA,NA,0,0,0,0,15,NA,79,3,0,1,4,0,2,2,4,3,0,0,5,0,8
stage1_td_reannotated/pair_sli476_td460_rep02_B3_TD.cha,eng,ICL-PILOT,CHI,57,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,19,19,4.211,4.895,19,NA,NA,43,87,NA,20.46,0.789,80,19,0,NA,NA,0,0,0,0,15,NA,87,3,0,0,4,0,4,12,1,3,2,2,5,0,9
stage1_td_reannotated/pair_sli476_td460_rep03_A1_TD.cha,eng,ICL-PILOT,CHI,57,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,5,5,6.400,7.800,5,NA,NA,22,34,NA,NA,1.200,32,5,0,NA,NA,0,0,0,0,4,NA,34,1,1,0,0,0,0,6,4,0,0,0,2,0,5
stage1_td_reannotated/pair_sli476_td460_rep03_A2_TD.cha,eng,ICL-PILOT,CHI,57,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,8,8,4.875,5.375,8,NA,NA,30,42,NA,NA,1.375,39,8,0,NA,NA,0,0,0,0,6,NA,42,2,0,1,0,0,1,7,0,6,1,1,1,0,8
stage1_td_reannotated/pair_sli476_td460_rep03_A3_TD.cha,eng,ICL-PILOT,CHI,57,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,11,11,4.545,4.727,11,NA,NA,28,51,NA,17.23,0.636,50,11,0,NA,NA,1,0,0,0,8,NA,51,0,1,0,2,0,3,13,0,4,1,1,0,0,7
stage1_td_reannotated/pair_sli476_td460_rep03_B1_TD.cha,eng,ICL-PILOT,CHI,57,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,13,13,4.692,6.538,13,NA,NA,31,74,NA,11.82,0.769,62,13,0,NA,NA,0,0,0,1,12,NA,74,7,0,1,1,0,0,12,3,0,0,0,13,0,6
stage1_td_reannotated/pair_sli476_td460_rep03_B2_TD.cha,eng,ICL-PILOT,CHI,57,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,12,12,3.750,5.333,12,NA,NA,29,49,NA,NA,1.083,45,12,0,NA,NA,0,0,0,0,11,NA,49,4,0,0,5,0,0,2,6,1,0,0,4,0,6
stage1_td_reannotated/pair_sli476_td460_rep03_B3_TD.cha,eng,ICL-PILOT,CHI,57,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,7,7,8.429,10.571,7,NA,NA,27,69,NA,10.25,1.714,61,7,0,NA,NA,0,0,0,2,5,NA,69,2,1,0,4,0,0,4,0,6,1,0,9,0,7
